"ASSET","BANKS","DEP","EQNM","ID","NETINC","STNAME","YEAR"
11217000,610,10270000,0,"CB_1957_OH",70424,"Ohio","1957"
2591000,379,2365000,0,"CB_1957_OK",18851,"Oklahoma","1957"
1945000,53,1764000,0,"CB_1957_OR",11392,"Oregon","1957"
690000,9,431000,0,"CB_1957_OT",2000,"Other Areas","1957"
14615000,758,13017000,0,"CB_1957_PA",96575,"Pennsylvania","1957"
436000,7,391000,0,"CB_1957_PR",2000,"Puerto Rico","1957"
882000,8,793000,0,"CB_1957_RI",5009,"Rhode Island","1957"
959000,137,874000,0,"CB_1957_SC",6288,"South Carolina","1957"
684000,172,629000,0,"CB_1957_SD",4956,"South Dakota","1957"
3054000,291,2789000,0,"CB_1957_TN",18411,"Tennessee","1957"
11309000,931,10326000,0,"CB_1957_TX",71012,"Texas","1957"
220842000,13156,199855000,0,"CB_1957_US",1370120,"United States","1957"
221534482,13165,200485251,0,"CB_1957_USA",1578000,"United States & Other Areas","1957"
914000,44,840000,0,"CB_1957_UT",7056,"Utah","1957"
3195000,312,2913000,0,"CB_1957_VA",20526,"Virginia","1957"
254000,2,20000,0,"CB_1957_VI",0,"Virgin Islands Of The U.S.","1957"
369000,58,333000,0,"CB_1957_VT",1726,"Vermont","1957"
2689000,86,2462000,0,"CB_1957_WA",16288,"Washington","1957"
4307000,546,3987000,0,"CB_1957_WI",24738,"Wisconsin","1957"
1318000,179,1177000,0,"CB_1957_WV",9680,"West Virginia","1957"
394000,53,364000,0,"CB_1957_WY",2394,"Wyoming","1957"
0,12,0,0,"CB_1956_AK",0,"Alaska","1956"
1884000,237,1723000,0,"CB_1956_AL",11636,"Alabama","1956"
1152000,231,1057000,0,"CB_1956_AR",6893,"Arkansas","1956"
0,0,0,0,"CB_1956_AS",0,"American Samoa","1956"
923000,9,849000,0,"CB_1956_AZ",5362,"Arizona","1956"
21548000,132,19651000,0,"CB_1956_CA",137906,"California","1956"
1777000,156,1636000,0,"CB_1956_CO",8858,"Colorado","1956"
2452000,85,2243000,0,"CB_1956_CT",11261,"Connecticut","1956"
1536000,17,1409000,0,"CB_1956_DC",7708,"District Of Columbia","1956"
689000,27,619000,0,"CB_1956_DE",5174,"Delaware","1956"
3961000,256,3674000,0,"CB_1956_FL",22422,"Florida","1956"
0,0,0,0,"CB_1956_FM",0,"Federated States of Micronesia","1956"
2659000,352,2420000,0,"CB_1956_GA",13338,"Georgia","1956"
0,0,21000,0,"CB_1956_GU",0,"Guam","1956"
0,3,0,0,"CB_1956_HI",0,"Hawaii","1956"
2884000,622,2645000,0,"CB_1956_IA",18430,"Iowa","1956"
593000,33,556000,0,"CB_1956_ID",1762,"Idaho","1956"
17191000,922,15884000,0,"CB_1956_IL",88817,"Illinois","1956"
4622000,463,4281000,0,"CB_1956_IN",21396,"Indiana","1956"
2198000,548,2026000,0,"CB_1956_KS",13775,"Kansas","1956"
2271000,352,2082000,0,"CB_1956_KY",13782,"Kentucky","1956"
2991000,179,2785000,0,"CB_1956_LA",17133,"Louisiana","1956"
5449000,167,4856000,0,"CB_1956_MA",34058,"Massachusetts","1956"
2247000,149,2077000,0,"CB_1956_MD",11127,"Maryland","1956"
596000,51,538000,0,"CB_1956_ME",2933,"Maine","1956"
8544000,401,7895000,0,"CB_1956_MI",47643,"Michigan","1956"
3946000,672,3616000,0,"CB_1956_MN",23072,"Minnesota","1956"
6052000,588,5571000,0,"CB_1956_MO",35177,"Missouri","1956"
1120000,193,1034000,0,"CB_1956_MS",6561,"Mississippi","1956"
778000,113,730000,0,"CB_1956_MT",3833,"Montana","1956"
2727000,213,2463000,0,"CB_1956_NC",16707,"North Carolina","1956"
577000,149,532000,0,"CB_1956_ND",3824,"North Dakota","1956"
1604000,382,1473000,0,"CB_1956_NE",9077,"Nebraska","1956"
345000,62,309000,0,"CB_1956_NH",1953,"New Hampshire","1956"
6636000,273,6119000,0,"CB_1956_NJ",30755,"New Jersey","1956"
610000,52,573000,0,"CB_1956_NM",2871,"New Mexico","1956"
332000,6,308000,0,"CB_1956_NV",2154,"Nevada","1956"
43225000,472,38120000,0,"CB_1956_NY",234733,"New York","1956"
11023000,615,10158000,0,"CB_1956_OH",61527,"Ohio","1956"
2511000,378,2301000,0,"CB_1956_OK",16748,"Oklahoma","1956"
1982000,49,1805000,0,"CB_1956_OR",12637,"Oregon","1956"
638000,9,371000,0,"CB_1956_OT",2000,"Other Areas","1956"
14411000,778,12865000,0,"CB_1956_PA",93879,"Pennsylvania","1956"
397000,7,333000,0,"CB_1956_PR",2000,"Puerto Rico","1956"
888000,8,806000,0,"CB_1956_RI",4718,"Rhode Island","1956"
938000,139,859000,0,"CB_1956_SC",5769,"South Carolina","1956"
640000,171,589000,0,"CB_1956_SD",4175,"South Dakota","1956"
2975000,290,2729000,0,"CB_1956_TN",16337,"Tennessee","1956"
11198000,917,10291000,0,"CB_1956_TX",58966,"Texas","1956"
215505000,13209,195945000,0,"CB_1956_US",1213688,"United States","1956"
216145685,13218,196507125,0,"CB_1956_USA",1476000,"United States & Other Areas","1956"
910000,47,844000,0,"CB_1956_UT",4687,"Utah","1956"
3078000,312,2818000,0,"CB_1956_VA",18597,"Virginia","1956"
241000,2,17000,0,"CB_1956_VI",0,"Virgin Islands Of The U.S.","1956"
359000,60,323000,0,"CB_1956_VT",1856,"Vermont","1956"
2673000,90,2459000,0,"CB_1956_WA",14071,"Washington","1956"
4164000,545,3867000,0,"CB_1956_WI",17436,"Wisconsin","1956"
1263000,178,1133000,0,"CB_1956_WV",8134,"West Virginia","1956"
373000,53,344000,0,"CB_1956_WY",2020,"Wyoming","1956"
0,10,129000,0,"CB_1955_AK",0,"Alaska","1955"
1828000,237,1682000,0,"CB_1955_AL",11092,"Alabama","1955"
1132000,228,1042000,0,"CB_1955_AR",6288,"Arkansas","1955"
0,0,0,0,"CB_1955_AS",0,"American Samoa","1955"
818000,10,750000,0,"CB_1955_AZ",4984,"Arizona","1955"
20753000,140,19065000,0,"CB_1955_CA",120264,"California","1955"
1726000,154,1594000,0,"CB_1955_CO",9393,"Colorado","1955"
2343000,87,2149000,0,"CB_1955_CT",10246,"Connecticut","1955"
1493000,17,1376000,0,"CB_1955_DC",7388,"District Of Columbia","1955"
674000,29,605000,0,"CB_1955_DE",4328,"Delaware","1955"
3535000,233,3285000,0,"CB_1955_FL",17467,"Florida","1955"
0,0,0,0,"CB_1955_FM",0,"Federated States of Micronesia","1955"
2540000,349,2320000,0,"CB_1955_GA",14679,"Georgia","1955"
0,0,0,0,"CB_1955_GU",0,"Guam","1955"
0,3,39000,0,"CB_1955_HI",0,"Hawaii","1955"
2826000,619,2600000,0,"CB_1955_IA",16746,"Iowa","1955"
578000,36,543000,0,"CB_1955_ID",1904,"Idaho","1955"
16749000,913,15515000,0,"CB_1955_IL",85556,"Illinois","1955"
4465000,466,4151000,0,"CB_1955_IN",19600,"Indiana","1955"
2063000,502,1909000,0,"CB_1955_KS",12320,"Kansas","1955"
2173000,353,1994000,0,"CB_1955_KY",12720,"Kentucky","1955"
2767000,174,2571000,0,"CB_1955_LA",15181,"Louisiana","1955"
5402000,170,4856000,0,"CB_1955_MA",33106,"Massachusetts","1955"
2132000,151,1968000,0,"CB_1955_MD",10937,"Maryland","1955"
580000,52,525000,0,"CB_1955_ME",2044,"Maine","1955"
8394000,412,7797000,0,"CB_1955_MI",47289,"Michigan","1955"
3773000,669,3461000,0,"CB_1955_MN",23333,"Minnesota","1955"
5837000,585,5394000,0,"CB_1955_MO",32314,"Missouri","1955"
1089000,194,1008000,0,"CB_1955_MS",5946,"Mississippi","1955"
747000,113,702000,0,"CB_1955_MT",4020,"Montana","1955"
2661000,219,2422000,0,"CB_1955_NC",16307,"North Carolina","1955"
537000,149,493000,0,"CB_1955_ND",3541,"North Dakota","1955"
1603000,379,1471000,0,"CB_1955_NE",10153,"Nebraska","1955"
330000,63,296000,0,"CB_1955_NH",2044,"New Hampshire","1955"
6325000,294,5839000,0,"CB_1955_NJ",31759,"New Jersey","1955"
559000,51,527000,0,"CB_1955_NM",2347,"New Mexico","1955"
313000,6,291000,0,"CB_1955_NV",2220,"Nevada","1955"
42634000,499,37944000,0,"CB_1955_NY",232466,"New York","1955"
10610000,620,9820000,0,"CB_1955_OH",56771,"Ohio","1955"
2433000,377,2227000,0,"CB_1955_OK",15660,"Oklahoma","1955"
1979000,47,1817000,0,"CB_1955_OR",11588,"Oregon","1955"
543000,9,314000,0,"CB_1955_OT",2000,"Other Areas","1955"
13918000,804,12403000,0,"CB_1955_PA",84757,"Pennsylvania","1955"
350000,7,301000,0,"CB_1955_PR",2000,"Puerto Rico","1955"
900000,8,822000,0,"CB_1955_RI",3899,"Rhode Island","1955"
921000,139,848000,0,"CB_1955_SC",5228,"South Carolina","1955"
638000,171,589000,0,"CB_1955_SD",4201,"South Dakota","1955"
2856000,292,2632000,0,"CB_1955_TN",15311,"Tennessee","1955"
10697000,899,9897000,0,"CB_1955_TX",56624,"Texas","1955"
208602000,13228,190673000,0,"CB_1955_US",1152910,"United States","1955"
209145179,13237,190988628,0,"CB_1955_USA",1320000,"United States & Other Areas","1955"
881000,51,821000,0,"CB_1955_UT",4760,"Utah","1955"
2904000,316,2661000,0,"CB_1955_VA",17476,"Virginia","1955"
193000,2,13000,0,"CB_1955_VI",0,"Virgin Islands Of The U.S.","1955"
342000,61,308000,0,"CB_1955_VT",1615,"Vermont","1955"
2598000,100,2400000,0,"CB_1955_WA",14175,"Washington","1955"
3987000,547,3703000,0,"CB_1955_WI",20248,"Wisconsin","1955"
1200000,177,1079000,0,"CB_1955_WV",8552,"West Virginia","1955"
359000,53,333000,0,"CB_1955_WY",2063,"Wyoming","1955"
0,9,113000,0,"CB_1954_AK",0,"Alaska","1954"
1692000,234,1556000,0,"CB_1954_AL",13075,"Alabama","1954"
1066000,225,982000,0,"CB_1954_AR",8546,"Arkansas","1954"
0,0,0,0,"CB_1954_AS",0,"American Samoa","1954"
749000,12,691000,0,"CB_1954_AZ",5341,"Arizona","1954"
19547000,162,17954000,0,"CB_1954_CA",134875,"California","1954"
1666000,152,1550000,0,"CB_1954_CO",10026,"Colorado","1954"
2168000,92,1987000,0,"CB_1954_CT",12865,"Connecticut","1954"
1441000,17,1336000,0,"CB_1954_DC",6773,"District Of Columbia","1954"
618000,33,551000,0,"CB_1954_DE",4988,"Delaware","1954"
3159000,221,2945000,0,"CB_1954_FL",20898,"Florida","1954"
0,0,0,0,"CB_1954_FM",0,"Federated States of Micronesia","1954"
2392000,347,2188000,0,"CB_1954_GA",18540,"Georgia","1954"
0,0,0,0,"CB_1954_GU",0,"Guam","1954"
0,3,37000,0,"CB_1954_HI",0,"Hawaii","1954"
2835000,615,2620000,0,"CB_1954_IA",21496,"Iowa","1954"
569000,38,532000,0,"CB_1954_ID",5294,"Idaho","1954"
16296000,902,15128000,0,"CB_1954_IL",105358,"Illinois","1954"
4307000,466,4012000,0,"CB_1954_IN",26826,"Indiana","1954"
2057000,487,1913000,0,"CB_1954_KS",14606,"Kansas","1954"
2119000,354,1949000,0,"CB_1954_KY",13762,"Kentucky","1954"
2573000,171,2412000,0,"CB_1954_LA",13390,"Louisiana","1954"
5150000,171,4611000,0,"CB_1954_MA",30840,"Massachusetts","1954"
2057000,151,1904000,0,"CB_1954_MD",11266,"Maryland","1954"
547000,54,494000,0,"CB_1954_ME",3797,"Maine","1954"
7748000,419,7206000,0,"CB_1954_MI",57148,"Michigan","1954"
3751000,667,3462000,0,"CB_1954_MN",23994,"Minnesota","1954"
5686000,581,5269000,0,"CB_1954_MO",38411,"Missouri","1954"
1033000,194,956000,0,"CB_1954_MS",6372,"Mississippi","1954"
727000,110,687000,0,"CB_1954_MT",3817,"Montana","1954"
2523000,223,2302000,0,"CB_1954_NC",15899,"North Carolina","1954"
542000,149,502000,0,"CB_1954_ND",4637,"North Dakota","1954"
1636000,375,1518000,0,"CB_1954_NE",13260,"Nebraska","1954"
303000,63,270000,0,"CB_1954_NH",2257,"New Hampshire","1954"
6047000,304,5580000,0,"CB_1954_NJ",38046,"New Jersey","1954"
519000,52,490000,0,"CB_1954_NM",2054,"New Mexico","1954"
299000,8,280000,0,"CB_1954_NV",2114,"Nevada","1954"
41183000,549,36477000,0,"CB_1954_NY",265514,"New York","1954"
10061000,629,9311000,0,"CB_1954_OH",55256,"Ohio","1954"
2317000,376,2138000,0,"CB_1954_OK",16855,"Oklahoma","1954"
1883000,45,1731000,0,"CB_1954_OR",8952,"Oregon","1954"
465000,9,277000,0,"CB_1954_OT",1000,"Other Areas","1954"
13531000,843,12118000,0,"CB_1954_PA",94418,"Pennsylvania","1954"
297000,7,269000,0,"CB_1954_PR",1000,"Puerto Rico","1954"
855000,8,778000,0,"CB_1954_RI",2752,"Rhode Island","1954"
904000,139,833000,0,"CB_1954_SC",6851,"South Carolina","1954"
637000,170,591000,0,"CB_1954_SD",4774,"South Dakota","1954"
2768000,290,2552000,0,"CB_1954_TN",17779,"Tennessee","1954"
10249000,886,9525000,0,"CB_1954_TX",60605,"Texas","1954"
200120000,13314,183033000,0,"CB_1954_US",1305117,"United States","1954"
200588794,13323,183309223,0,"CB_1954_USA",1473000,"United States & Other Areas","1954"
845000,54,788000,0,"CB_1954_UT",6296,"Utah","1954"
2798000,316,2568000,0,"CB_1954_VA",18143,"Virginia","1954"
168000,2,8000,0,"CB_1954_VI",0,"Virgin Islands Of The U.S.","1954"
325000,64,292000,0,"CB_1954_VT",2229,"Vermont","1954"
2499000,104,2313000,0,"CB_1954_WA",15708,"Washington","1954"
3926000,548,3653000,0,"CB_1954_WI",26115,"Wisconsin","1954"
1160000,179,1045000,0,"CB_1954_WV",9373,"West Virginia","1954"
357000,53,333000,0,"CB_1954_WY",2926,"Wyoming","1954"
0,8,104000,0,"CB_1953_AK",0,"Alaska","1953"
1617000,231,1491000,0,"CB_1953_AL",9689,"Alabama","1953"
1018000,224,941000,0,"CB_1953_AR",6519,"Arkansas","1953"
0,0,0,0,"CB_1953_AS",0,"American Samoa","1953"
682000,13,634000,0,"CB_1953_AZ",3448,"Arizona","1953"
18191000,197,16761000,0,"CB_1953_CA",103136,"California","1953"
1535000,152,1428000,0,"CB_1953_CO",7506,"Colorado","1953"
2099000,94,1934000,0,"CB_1953_CT",9738,"Connecticut","1953"
1365000,19,1267000,0,"CB_1953_DC",7145,"District Of Columbia","1953"
586000,34,523000,0,"CB_1953_DE",3526,"Delaware","1953"
2822000,213,2633000,0,"CB_1953_FL",13998,"Florida","1953"
0,0,0,0,"CB_1953_FM",0,"Federated States of Micronesia","1953"
2281000,345,2096000,0,"CB_1953_GA",14334,"Georgia","1953"
0,0,0,0,"CB_1953_GU",0,"Guam","1953"
0,2,31000,0,"CB_1953_HI",0,"Hawaii","1953"
2755000,612,2555000,0,"CB_1953_IA",16113,"Iowa","1953"
543000,38,512000,0,"CB_1953_ID",2767,"Idaho","1953"
15829000,889,14748000,0,"CB_1953_IL",77727,"Illinois","1953"
4175000,469,3902000,0,"CB_1953_IN",19842,"Indiana","1953"
1935000,477,1805000,0,"CB_1953_KS",10887,"Kansas","1953"
2004000,360,1845000,0,"CB_1953_KY",12291,"Kentucky","1953"
2388000,170,2238000,0,"CB_1953_LA",12626,"Louisiana","1953"
4973000,173,4457000,0,"CB_1953_MA",28759,"Massachusetts","1953"
1961000,153,1817000,0,"CB_1953_MD",9958,"Maryland","1953"
530000,55,478000,0,"CB_1953_ME",2980,"Maine","1953"
7329000,419,6855000,0,"CB_1953_MI",37332,"Michigan","1953"
3593000,665,3321000,0,"CB_1953_MN",20805,"Minnesota","1953"
5503000,580,5118000,0,"CB_1953_MO",29512,"Missouri","1953"
1014000,197,944000,0,"CB_1953_MS",6687,"Mississippi","1953"
701000,109,663000,0,"CB_1953_MT",3300,"Montana","1953"
2406000,225,2195000,0,"CB_1953_NC",12808,"North Carolina","1953"
529000,148,492000,0,"CB_1953_ND",3823,"North Dakota","1953"
1626000,373,1515000,0,"CB_1953_NE",9394,"Nebraska","1953"
294000,62,263000,0,"CB_1953_NH",1755,"New Hampshire","1953"
5848000,307,5413000,0,"CB_1953_NJ",30461,"New Jersey","1953"
491000,51,463000,0,"CB_1953_NM",2369,"New Mexico","1953"
263000,8,246000,0,"CB_1953_NV",1395,"Nevada","1953"
38997000,572,34631000,0,"CB_1953_NY",203704,"New York","1953"
9884000,638,9177000,0,"CB_1953_OH",47199,"Ohio","1953"
2215000,376,2047000,0,"CB_1953_OK",13953,"Oklahoma","1953"
1754000,65,1614000,0,"CB_1953_OR",10244,"Oregon","1953"
425000,10,251000,0,"CB_1953_OT",2000,"Other Areas","1953"
13050000,888,11707000,0,"CB_1953_PA",83650,"Pennsylvania","1953"
274000,8,244000,0,"CB_1953_PR",2000,"Puerto Rico","1953"
842000,9,768000,0,"CB_1953_RI",3610,"Rhode Island","1953"
900000,136,837000,0,"CB_1953_SC",5142,"South Carolina","1953"
606000,169,564000,0,"CB_1953_SD",3835,"South Dakota","1953"
2621000,291,2422000,0,"CB_1953_TN",14638,"Tennessee","1953"
9536000,882,8881000,0,"CB_1953_TX",42907,"Texas","1953"
190640000,13422,174828000,0,"CB_1953_US",1023751,"United States","1953"
191062168,13432,175083481,0,"CB_1953_USA",1070000,"United States & Other Areas","1953"
777000,54,723000,0,"CB_1953_UT",4486,"Utah","1953"
2608000,316,2390000,0,"CB_1953_VA",16717,"Virginia","1953"
151000,2,7000,0,"CB_1953_VI",0,"Virgin Islands Of The U.S.","1953"
316000,66,282000,0,"CB_1953_VT",1844,"Vermont","1953"
2359000,109,2185000,0,"CB_1953_WA",13059,"Washington","1953"
3791000,548,3542000,0,"CB_1953_WI",16812,"Wisconsin","1953"
1157000,178,1051000,0,"CB_1953_WV",7561,"West Virginia","1953"
341000,53,319000,0,"CB_1953_WY",1760,"Wyoming","1953"
0,7,96000,0,"CB_1952_AK",0,"Alaska","1952"
1569000,229,1451000,0,"CB_1952_AL",9984,"Alabama","1952"
995000,224,923000,0,"CB_1952_AR",6629,"Arkansas","1952"
0,0,0,0,"CB_1952_AS",0,"American Samoa","1952"
651000,13,609000,0,"CB_1952_AZ",3161,"Arizona","1952"
17698000,189,16342000,0,"CB_1952_CA",97532,"California","1952"
1503000,148,1405000,0,"CB_1952_CO",7344,"Colorado","1952"
2037000,95,1883000,0,"CB_1952_CT",9235,"Connecticut","1952"
1367000,19,1271000,0,"CB_1952_DC",6445,"District Of Columbia","1952"
559000,34,499000,0,"CB_1952_DE",3406,"Delaware","1952"
2633000,209,2464000,0,"CB_1952_FL",12783,"Florida","1952"
0,0,0,0,"CB_1952_FM",0,"Federated States of Micronesia","1952"
2234000,341,2063000,0,"CB_1952_GA",13793,"Georgia","1952"
0,0,0,0,"CB_1952_GU",0,"Guam","1952"
0,2,27000,0,"CB_1952_HI",0,"Hawaii","1952"
2585000,609,2398000,0,"CB_1952_IA",17625,"Iowa","1952"
534000,39,504000,0,"CB_1952_ID",2664,"Idaho","1952"
15461000,883,14444000,0,"CB_1952_IL",76374,"Illinois","1952"
3956000,471,3703000,0,"CB_1952_IN",18327,"Indiana","1952"
1905000,474,1785000,0,"CB_1952_KS",10666,"Kansas","1952"
1989000,362,1840000,0,"CB_1952_KY",11842,"Kentucky","1952"
2239000,166,2104000,0,"CB_1952_LA",10656,"Louisiana","1952"
5006000,173,4510000,0,"CB_1952_MA",25035,"Massachusetts","1952"
1950000,154,1812000,0,"CB_1952_MD",10178,"Maryland","1952"
527000,55,478000,0,"CB_1952_ME",2971,"Maine","1952"
6874000,412,6455000,0,"CB_1952_MI",31376,"Michigan","1952"
3467000,664,3212000,0,"CB_1952_MN",19558,"Minnesota","1952"
5382000,576,5021000,0,"CB_1952_MO",27582,"Missouri","1952"
967000,199,903000,0,"CB_1952_MS",5666,"Mississippi","1952"
690000,109,654000,0,"CB_1952_MT",3316,"Montana","1952"
2379000,225,2183000,0,"CB_1952_NC",13177,"North Carolina","1952"
530000,146,496000,0,"CB_1952_ND",3120,"North Dakota","1952"
1588000,369,1485000,0,"CB_1952_NE",9383,"Nebraska","1952"
275000,58,247000,0,"CB_1952_NH",1588,"New Hampshire","1952"
5682000,308,5273000,0,"CB_1952_NJ",27061,"New Jersey","1952"
470000,51,444000,0,"CB_1952_NM",1540,"New Mexico","1952"
240000,8,225000,0,"CB_1952_NV",1259,"Nevada","1952"
39054000,595,34634000,0,"CB_1952_NY",214092,"New York","1952"
9462000,644,8805000,0,"CB_1952_OH",46640,"Ohio","1952"
2154000,376,1995000,0,"CB_1952_OK",13610,"Oklahoma","1952"
1731000,66,1600000,0,"CB_1952_OR",8971,"Oregon","1952"
427000,8,263000,0,"CB_1952_OT",1000,"Other Areas","1952"
12851000,923,11566000,0,"CB_1952_PA",76063,"Pennsylvania","1952"
291000,7,258000,0,"CB_1952_PR",1000,"Puerto Rico","1952"
856000,10,785000,0,"CB_1952_RI",3271,"Rhode Island","1952"
891000,134,832000,0,"CB_1952_SC",5198,"South Carolina","1952"
593000,170,554000,0,"CB_1952_SD",3875,"South Dakota","1952"
2479000,290,2293000,0,"CB_1952_TN",12724,"Tennessee","1952"
9098000,877,8485000,0,"CB_1952_TX",43437,"Texas","1952"
186255000,13431,171095000,0,"CB_1952_US",988189,"United States","1952"
186682379,13439,171357027,0,"CB_1952_USA",1067000,"United States & Other Areas","1952"
745000,55,696000,0,"CB_1952_UT",3959,"Utah","1952"
2578000,315,2371000,0,"CB_1952_VA",15028,"Virginia","1952"
136000,1,5000,0,"CB_1952_VI",0,"Virgin Islands Of The U.S.","1952"
313000,66,283000,0,"CB_1952_VT",1882,"Vermont","1952"
2339000,114,2176000,0,"CB_1952_WA",11954,"Washington","1952"
3711000,545,3474000,0,"CB_1952_WI",17020,"Wisconsin","1952"
1124000,178,1023000,0,"CB_1952_WV",7332,"West Virginia","1952"
334000,52,314000,0,"CB_1952_WY",1857,"Wyoming","1952"
0,6,65000,0,"CB_1951_AK",0,"Alaska","1951"
1488000,226,1378000,0,"CB_1951_AL",8578,"Alabama","1951"
943000,224,877000,0,"CB_1951_AR",6489,"Arkansas","1951"
0,0,0,0,"CB_1951_AS",0,"American Samoa","1951"
568000,12,530000,0,"CB_1951_AZ",2746,"Arizona","1951"
16310000,190,15115000,0,"CB_1951_CA",95065,"California","1951"
1398000,147,1308000,0,"CB_1951_CO",7019,"Colorado","1951"
1938000,94,1796000,0,"CB_1951_CT",8641,"Connecticut","1951"
1348000,19,1258000,0,"CB_1951_DC",5801,"District Of Columbia","1951"
590000,35,531000,0,"CB_1951_DE",3845,"Delaware","1951"
2357000,204,2203000,0,"CB_1951_FL",12357,"Florida","1951"
0,0,0,0,"CB_1951_FM",0,"Federated States of Micronesia","1951"
2132000,337,1974000,0,"CB_1951_GA",12154,"Georgia","1951"
0,0,0,0,"CB_1951_GU",0,"Guam","1951"
0,2,24000,0,"CB_1951_HI",0,"Hawaii","1951"
2478000,606,2305000,0,"CB_1951_IA",17310,"Iowa","1951"
495000,41,467000,0,"CB_1951_ID",2762,"Idaho","1951"
14651000,882,13710000,0,"CB_1951_IL",67076,"Illinois","1951"
3709000,471,3476000,0,"CB_1951_IN",17334,"Indiana","1951"
1792000,468,1681000,0,"CB_1951_KS",10245,"Kansas","1951"
1916000,361,1778000,0,"CB_1951_KY",11581,"Kentucky","1951"
2150000,165,2022000,0,"CB_1951_LA",9901,"Louisiana","1951"
4962000,173,4480000,0,"CB_1951_MA",22932,"Massachusetts","1951"
1843000,158,1714000,0,"CB_1951_MD",8535,"Maryland","1951"
490000,54,445000,0,"CB_1951_ME",2550,"Maine","1951"
6249000,414,5862000,0,"CB_1951_MI",30771,"Michigan","1951"
3244000,663,3007000,0,"CB_1951_MN",18159,"Minnesota","1951"
5167000,575,4831000,0,"CB_1951_MO",25031,"Missouri","1951"
931000,198,871000,0,"CB_1951_MS",5525,"Mississippi","1951"
647000,110,615000,0,"CB_1951_MT",3251,"Montana","1951"
2263000,224,2088000,0,"CB_1951_NC",12726,"North Carolina","1951"
520000,145,488000,0,"CB_1951_ND",3332,"North Dakota","1951"
1506000,367,1407000,0,"CB_1951_NE",8641,"Nebraska","1951"
268000,58,241000,0,"CB_1951_NH",1644,"New Hampshire","1951"
5472000,314,5088000,0,"CB_1951_NJ",26274,"New Jersey","1951"
427000,51,403000,0,"CB_1951_NM",2294,"New Mexico","1951"
216000,8,202000,0,"CB_1951_NV",1139,"Nevada","1951"
38015000,610,33786000,0,"CB_1951_NY",177444,"New York","1951"
8951000,649,8348000,0,"CB_1951_OH",43217,"Ohio","1951"
2018000,374,1876000,0,"CB_1951_OK",11568,"Oklahoma","1951"
1594000,68,1487000,0,"CB_1951_OR",8357,"Oregon","1951"
298000,8,174000,0,"CB_1951_OT",2000,"Other Areas","1951"
12478000,944,11240000,0,"CB_1951_PA",71904,"Pennsylvania","1951"
198000,7,169000,0,"CB_1951_PR",2000,"Puerto Rico","1951"
841000,11,769000,0,"CB_1951_RI",3049,"Rhode Island","1951"
840000,134,788000,0,"CB_1951_SC",4755,"South Carolina","1951"
567000,169,530000,0,"CB_1951_SD",3918,"South Dakota","1951"
2361000,291,2199000,0,"CB_1951_TN",12795,"Tennessee","1951"
8491000,870,7945000,0,"CB_1951_TX",41821,"Texas","1951"
177157000,13447,162997000,0,"CB_1951_US",906152,"United States","1951"
177448839,13455,163171949,0,"CB_1951_USA",1047000,"United States & Other Areas","1951"
699000,54,654000,0,"CB_1951_UT",3703,"Utah","1951"
2396000,315,2210000,0,"CB_1951_VA",13916,"Virginia","1951"
100000,1,5000,0,"CB_1951_VI",0,"Virgin Islands Of The U.S.","1951"
304000,68,273000,0,"CB_1951_VT",1772,"Vermont","1951"
2220000,114,2076000,0,"CB_1951_WA",11159,"Washington","1951"
3485000,545,3263000,0,"CB_1951_WI",16071,"Wisconsin","1951"
1104000,177,1007000,0,"CB_1951_WV",7089,"West Virginia","1951"
325000,52,306000,0,"CB_1951_WY",1906,"Wyoming","1951"
0,5,47000,0,"CB_1950_AK",0,"Alaska","1950"
1375000,225,1271000,0,"CB_1950_AL",9145,"Alabama","1950"
905000,222,843000,0,"CB_1950_AR",6820,"Arkansas","1950"
0,0,0,0,"CB_1950_AS",0,"American Samoa","1950"
498000,10,468000,0,"CB_1950_AZ",2727,"Arizona","1950"
15129000,191,13965000,0,"CB_1950_CA",92212,"California","1950"
1292000,144,1209000,0,"CB_1950_CO",7607,"Colorado","1950"
1768000,92,1634000,0,"CB_1950_CT",8503,"Connecticut","1950"
1246000,19,1162000,0,"CB_1950_DC",6361,"District Of Columbia","1950"
589000,37,533000,0,"CB_1950_DE",4137,"Delaware","1950"
2139000,195,2001000,0,"CB_1950_FL",13389,"Florida","1950"
0,0,0,0,"CB_1950_FM",0,"Federated States of Micronesia","1950"
1907000,331,1763000,0,"CB_1950_GA",12377,"Georgia","1950"
0,0,0,0,"CB_1950_GU",0,"Guam","1950"
0,1,12000,0,"CB_1950_HI",0,"Hawaii","1950"
2433000,606,2274000,0,"CB_1950_IA",16431,"Iowa","1950"
460000,42,434000,0,"CB_1950_ID",3131,"Idaho","1950"
13879000,876,12994000,0,"CB_1950_IL",65401,"Illinois","1950"
3477000,475,3260000,0,"CB_1950_IN",17313,"Indiana","1950"
1633000,466,1530000,0,"CB_1950_KS",10837,"Kansas","1950"
1727000,362,1598000,0,"CB_1950_KY",11427,"Kentucky","1950"
1949000,164,1835000,0,"CB_1950_LA",9830,"Louisiana","1950"
4715000,174,4274000,0,"CB_1950_MA",22858,"Massachusetts","1950"
1704000,162,1582000,0,"CB_1950_MD",8081,"Maryland","1950"
453000,53,409000,0,"CB_1950_ME",2829,"Maine","1950"
6035000,414,5673000,0,"CB_1950_MI",29754,"Michigan","1950"
